id,title,tags
437375,Looking Glass,thriller mystery nicolas cage robin tunney marc blucas ernie lively jacque gray tim hunter motel dominatrix swimming pool murder voyeurism loss of child  en
433249,IO,sci-fi margaret qualley anthony mackie danny huston tom payne teagan johnson jonathan helpert exodus post apocalyptic future survival escape scientist polluted air post cataclysmic  en
444539,The Bookshop,drama emily mortimer bill nighy patricia clarkson hunter tremayne honor kneafsey isabel coixet bookshop based on novel or book small town shopkeeper 1950s suffolk england  en
639838,Cruel Fixation,thriller kristina klebe tanner buchanan sebastian cabanas carson rowland megan ashley brown damián romay unknown  en
529149,Darlin',horror thriller mystery lauryn canny bryan batt nora jane noone cooper andrews pollyanna mcintosh religion church woman director  en
487083,Paradise Hills,fantasy sci-fi thriller emma roberts eiza gonzález milla jovovich danielle macdonald awkwafina alice waddington island woman director reformation social class  en
522039,The Last Black Man in San Francisco,drama jimmie fails jonathan majors tichina arnold rob morgan mike epps joe talbot skateboarding san francisco california male friendship old house gentrification semi autobiographical african american  en
412202,Handsome Devil,drama fionn o'shea nicholas galitzine andrew scott ardal o'hanlon amy huberman john butler homophobia roommate male friendship high school boarding school rugby male homosexuality gay interest gay lgbt interest  en
500921,Between Worlds,action mystery thriller sci-fi nicolas cage franka potente penelope mitchell garrett clayton hopper penn maria pulera spirit woman director lost soul  en
385360,Billionaire Boys Club,drama thriller ansel elgort kevin spacey taron egerton emma roberts jeremy irvine james cox greed based on true story murder scam los angeles california 1980s lies  en
489064,3 from Hell,drama horror crime sheri moon zombie bill moseley richard brake jeff daniel phillips dee wallace rob zombie prisoner clown sadism sequel murder death firefly rejects  en
445993,The Marine 5: Battleground,action mike mizanin anna van hooft joe hennig sharon crandall maryse mizanin james nunn unknown  en
584044,The Viking War,history fantasy drama darcie lincoln peter cosgrove victor toth michelle archer shaila alvarez louisa warrensuzy spade unknown  en
433247,First They Killed My Father,war drama history sareum srey moch phoeung kompheak sveng socheata mun kimhak heng dara angelina jolie cambodia biography  en
474354,22 July,history drama thriller crime jonas strand gravli anders danielsen lie jon øigarden seda witt ola g. furuseth paul greengrass bomb neo nazism norway aftermath summer camp car bomb based on true story tragedy trial brain injury oslo norway shooting spree far right mass killing summer camp island english language  en
475888,Tell It to the Bees,romance drama anna paquin holliday grainger emun elliott steven robertson lauren lyle annabel jankel scotland based on novel or book lesbian relationship working class lgbt woman director 1950s failed marriage beekeeper lesbian  en
505579,Bent,thriller crime karl urban sofía vergara grace byers andy garcía vincent spano bobby moresco revenge  en
430231,The Endless,sci-fi horror thriller aaron moorhead justin benson callie hernandez tate ellington shane brady aaron moorheadjustin benson suicide sibling relationship brother childhood trauma supernatural cult time loop resolution resolution collection the endless  en
468816,The Rising Hawk,action history drama alex macnicoll poppy drayton rocky myers alina kovalenko robert patrick john wynnakhtem seitablaiev mongol 13th century carpathians  en
397601,The Bachelors,comedy drama romance j.k. simmons josh wiggins julie delpy odeya rush kevin dunn kurt voelker depression high school romance teacher widower cross country running fresh start father son relationship  en
535437,Swiped,comedy drama romance noah centineo kristen johnston george hamilton kendall ryan sanders leigh ann deborah fishman m.i.t. college computer bullying sorority dating apps computer app  en
390059,Permission,comedy romance drama rebecca hall dan stevens gina gershon françois arnaud david joseph craig brian crano marriage proposal  en
508101,Plus One,romance comedy drama maya erskine jack quaid beck bennett rosalind chao perrey reeves jeff chanandrew rhymer bachelor relationship problems wedding best man college friends father son relationship bachelorette  en
441384,The Beach Bum,comedy matthew mcconaughey snoop dogg isla fisher jimmy buffett zac efron harmony korine unknown  en
405815,The Sex Trip,comedy fantasy jade ramsey louis mandylor marc crumpton charlotte ellen price rachel breitag anthony g. cohen unknown  en
539619,Edge of Fear,action thriller jodi lyn o'keefe robert patrick robert knepper amaury nolasco rockmond dunbar bobby roth unknown  en
407448,Detroit,crime drama thriller history john boyega will poulter anthony mackie algee smith hannah murray kathryn bigelow fire police brutality church choir based on true story murder beating racism church detroit michigan 1960s  en
433356,The Ottoman Lieutenant,romance drama war ben kingsley paul barrett josh hartnett michiel huisman hera hilmar joseph ruben nurse world war i lieutenant 1910s ottoman empire  en
411976,Novitiate,drama lisa stewart melissa leo morgan saylor julianne nicholson margaret qualley margaret betts sexual identity vatican nun religious education coming of age monastery catholic church woman director faith tested 1960s  en
554739,The Final Wish,horror lin shaye michael welch melissa bolona spencer locke tony todd timothy woodward jr. mother death of father jinn wishes come true mysterious object  en
528888,Dolemite Is My Name,drama comedy history eddie murphy keegan michael key mike epps craig robinson craig brewer 1970s comedian biography based on true story blaxploitation cinema filmmaking movie industry  en
533444,Waves,romance drama kelvin harrison jr. taylor russell renée elise goldsberry sterling k. brown lucas hedges trey edward shults florida wrestling high school father son relationship brother sister relationship african american teen pregnancy stepmother stepdaughter relationship stepmother stepson relationship  en
330947,Song to Song,drama romance music ryan gosling rooney mara michael fassbender natalie portman cate blanchett terrence malick musician record producer sexual attraction sexual experimentation love story philosophy of mind  en
458293,Michael Jackson: Searching for Neverland,drama navi chad l. coleman sam adegoke aidan hanlon smith taegen burns dianne houston unknown  en
347866,Hot Summer Nights,drama comedy crime timothée chalamet maika monroe alex roe maia mitchell thomas jane elijah bynum massachusetts summer residence drug dealer coming of age marijuana drug dealing summer cape cod summer romance 1990s teenager  en
429417,Ghost Stories,horror drama andy nyman martin freeman alex lawther paul whitehouse nicholas burns andy nymanjeremy dyson journalist asylum anthology flashback apparition based on play or musical car accident guilt ghost tunnel  en
440762,Jay and Silent Bob Reboot,comedy kevin smith jason mewes harley quinn smith brian o'halloran jason lee kevin smith comic book hollywood stoner buddy comedy  en
425148,Show Dogs,adventure crime family comedy will arnett ludacris natasha lyonne jordin sparks gabriel iglesias raja gosnell undercover rottweiler las vegas dog police dog dog show buddy cop buddy comedy  en
467936,The Children Act,drama emma thompson fionn whitehead stanley tucci ben chaplin eileen walsh richard eyre based on novel or book law and ethics marriage crisis lawyer young boy illness religiosity jehovah's witness  en
383538,The Shadow Effect,sci-fi action thriller cam gigandet brit shaw michael biehn jonathan rhys meyers michael aaron milligan amariah olsonobin olson assassination amnesia blackout flashback confusion memory loss erased memory u.s. soldier individuality  en
429189,Wonder Wheel,drama romance jim belushi juno temple justin timberlake kate winslet max casella woody allen housewife coney island lifeguard ferris wheel 1950s coney island new york city  en
366668,Playmobil: The Movie,family animation comedy adventure anya taylor joy gabriel bateman jim gaffigan daniel radcliffe lino disalvo playmobil live action and animation  en
435011,Hans Zimmer: Live in Prague,music hans zimmer johnny marr tina guo guthrie govan mike einziger tim van someren prague czech republic  en
603519,Beats,drama music anthony anderson khalil everage uzo aduba emayatzy corinealdi paul walter hauser chris robinson hip hop mentor  en
400579,Tully,comedy drama charlize theron mackenzie davis ron livingston mark duplass asher miles fallica jason reitman new york city parent child relationship baby husband wife relationship autism nanny bisexuality pregnancy motherhood postpartum depression  en
403300,A Hidden Life,drama war history august diehl valerie pachner maria simon karin neuhäuser tobias moretti terrence malick austria world war ii nazi biography conscientious objector farmer  en
454467,Noelle,family comedy fantasy anna kendrick bill hader kingsley ben adir billy eichner marc lawrence holiday santa claus family relationships family christmas  en
549559,Apollo 11,documentary history neil armstrong buzz aldrin michael collins walter cronkite bruce mccandless ii todd douglas miller moon nasa moon landing space race usa history 1960s apollo program lunar mission  en
463322,The Dark,horror drama fantasy nadia alexander toby nichols karl markovics margarethe tiesel dylan trowbridge justin p. lange friendship flashback undead zombie flesh eating wood murderous murdered  en
445456,55 Steps,drama helena bonham carter hilary swank jeffrey tambor johan heldenbergh michael culkin bille august biography lawyer mental patient legal battle unlikely friendship  en
76812,Black Butterfly,thriller mystery antonio banderas jonathan rhys meyers piper perabo abel ferrara nicholas aaron brian goodman screenplay isolation remake murder drifter writer renovation confinement abduction  en
458131,The Best of Enemies,drama history taraji p. henson sam rockwell babou ceesay anne heche wes bentley robin bissell ku klux klan based on novel or book 1970s north carolina based on true story racism interracial friendship segregation  en
397722,Thoroughbreds,drama thriller anya taylor joy olivia cooke anton yelchin paul sparks cory finley upper class father murder drug dealer friendship connecticut mansion psychological thriller murderer suburb hitchcockian rich kid ruthlessness dead horse empathy bad father  en
460218,5 Headed Shark Attack,horror sci-fi chris bruno nikki alexis howard lindsay sawyer jeffrey holsman chris costanzo jose montesinosnico de leon monster mutant puerto rico shark  en
523077,Running with the Devil,action nicolas cage leslie bibb peter facinelli cole hauser laurence fishburne jason cabell drug smuggling  en
640882,3022,sci-fi omar epps kate walsh angus macfadyen jorja fox miranda cosgrove john suits unknown  en
530081,The Man Who Killed Hitler and Then the Bigfoot,drama adventure fantasy sam elliott aidan turner caitlin fitzgerald rizwan manji larry miller robert d. krzykowski canada war veteran world war ii mythical creature alternate history bigfoot hunter adolf hitler aging hero patient zero  en
581420,Walk. Ride. Rodeo.,drama spencer locke missi pyle alyvia alyn lind bailey chase kathleen rose perkins conor allyn rodeo based on true story handicap  en
400617,Phantom Thread,drama romance daniel day lewis vicky krieps lesley manville camilla rutherford paul thomas anderson london england husband wife relationship obsession dressmaker fashion designer muse doctor wedding fashion fashion show haute couture fictional biography 1950s fashion industry brother sister relationship  en
347111,Scorched Earth,action sci-fi gina carano john hannah ryan robbins stephanie bennett kailey spear peter howitt bounty hunter post apocalyptic future  en
519035,Nappily Ever After,comedy romance sanaa lathan ricky whittle ernie hudson camille guaty lyriq bent haifaa al-mansour romantic comedy hair woman director  en
529962,The Perfection,horror thriller drama allison williams logan browning steven weber alaina huffman glynis davies richard shepard amputation cello musician classical music psychopath revenge gore female homosexuality envy ill mother parasite underneath skin revenge killing bugs amputee domestic care rape culture  en
515114,Honey: Rise Up and Dance,music drama teyana taylor bryshere y. gray sierra mcclain charmin lee joel rush bille woodruff unknown  en
438808,White Boy Rick,crime drama richie merritt matthew mcconaughey jennifer jason leigh bel powley rj cyler yann demange war on drugs fbi drug trafficking based on true story informant detroit michigan 1980s  en
513409,Earthquake Bird,drama mystery romance thriller alicia vikander riley keough naoki kobayashi kiki sukezane yoshiko sakuma wash westmoreland love triangle based on novel or book photographer interracial relationship tokyo japan japanese man neo noir 1980s traumatized woman  en
451751,American Satan,thriller drama music andy biersack malcolm mcdowell denise richards bill duke booboo stewart ash avildsen murder satan fame drugs devil rock band hard rock death  en
514619,Nobody's Fool,comedy romance tiffany haddish tika sumpter omari hardwick whoopi goldberg missi pyle tyler perry marketing coffee shop sister parole alcohol abuse ex con alcoholics anonymous internet scam cat fished  en
472451,Boy Erased,drama lucas hedges nicole kidman russell crowe joel edgerton joe alwyn joel edgerton homophobia based on true story coming of age religion based on memoir or autobiography lgbt lgbt teen college student dread conversion therapy lgbt interest  en
505707,Waiting for the Barbarians,drama history mark rylance johnny depp robert pattinson gana bayarsaikhan greta scacchi ciro guerra colony torture desert colonization east asia  en
401743,The Most Hated Woman in America,crime drama melissa leo josh lucas michael chernus rory cochrane vincent kartheiser tommy o'haver biography historical fiction  en
460071,Lizzie,crime drama thriller chloë sevigny kim dickens kristen stewart jamey sheridan fiona shaw craig macneill biography last will and testament axe murder housemaid lizzie borden murder trial 19th century abusive father father daughter relationship  en
411728,The Professor and the Madman,history drama mystery thriller mel gibson sean penn eddie marsan natalie dormer ioan gruffudd farhad safinia based on novel or book professor lunatic asylum biography mental patient dictionary 19th century  en
433630,Inconceivable,thriller drama nicolas cage gina gershon nicky whelan faye dunaway natalie eva marie jonathan baker unknown  en
405177,"Where'd You Go, Bernadette",comedy drama cate blanchett billy crudup emma nelson kristen wiig patrick sebes richard linklater based on novel or book agoraphobia missing person  en
511785,Alex Strangelove,comedy drama daniel doheny madeline weinstein antonio marziale daniel zolghadri nik dodani craig johnson girlfriend high school male homosexuality gay interest loss of virginity teen movie teen comedy lgbt lgbt interest  en
574207,The Operative,drama thriller diane kruger martin freeman cas anvar werner daehn liron levo yuval adler mossad espionage  en
503346,Occupation,action sci-fi drama dan ewing temuera morrison stephanie jacobsen rhiannon fish jacqueline mckenzie luke sparke australia extraterrestrial alien invasion country  town annihilated airborne attack  en
552017,Christmas Around the Corner,drama romance tv movie alexandra breckenridge jamie spilchuk jane alexander sarita van dyke stefan keyes megan follows holiday romance christmas  en
373569,Snatched,action comedy amy schumer goldie hawn tom bateman christopher meloni wanda sykes jonathan levine parent child relationship ransom kidnapping tourist vacation ecuador  en
565383,The Death of Dick Long,comedy crime drama michael abbott jr. virginia newcomb andre hyland sarah baker jess weixler daniel scheinert rape of a male sexual violence zoophilia bestiality cover up attempt  en
473902,The Amityville Murders,horror john robinson diane franklin paul ben victor chelsea ricketts daniel farrands amityville horror defeos defeo  en
414190,iBoy,action sci-fi bill milner maisie williams rory kinnear miranda richardson jordan bolger adam randall based on novel or book revenge brain injury based on young adult novel  en
472744,The Gateway,sci-fi jacqueline mckenzie myles pollard hayley mcelhinney troy coward ben mortley john v. soto experiment physicist murder car crash parallel world scientific experiment dead husband  en
433627,7 Days in Entebbe,thriller drama crime rosamund pike daniel brühl eddie marsan lior ashkenazi nonso anozie josé padilha israel terrorist 1970s uganda based on true story airplane hijacking rescue mission israeli defense force terrorist group operation entebbe  en
375183,A Family Man,drama gerard butler gretchen mol willem dafoe alison brie alfred molina mark williams chicago illinois parent child relationship father death headhunter  en
536743,Queen & Slim,drama romance crime daniel kaluuya jodie turner smith bokeem woodbine chloë sevigny melina matsoukas on the run police officer killed black activist racist cop first date woman director killer on the run  en
413857,Tragedy Girls,horror comedy brianna hildebrand alexandra shipp jack quaid kevin durand timothy v. murphy tyler macintyre friendship high school murder serial killer internet twitter  en
538225,Deadwood: The Movie,tv movie western timothy olyphant ian mcshane molly parker paula malcomson w. earl brown daniel minahan rivalry based on tv series  en
300687,Same Kind of Different as Me,drama greg kinnear djimon hounsou renée zellweger jon voight olivia holt michael carney based on novel or book homeless person marriage friendship based on true story based on memoir or autobiography art dealer  en
483104,A Christmas Prince,romance tv movie rose mciver ben lamb alice krige honor kneafsey theo devaney alex zamm prince romance female journalist christmas interclass romance  en
419700,Sandy Wexler,comedy adam sandler jennifer hudson kevin james colin quinn nick swardson steven brill show business los angeles california talent manager 1990s eccentric clients  en
438457,The Ballad of Lefty Brown,western bill pullman kathy baker jim caviezel tommy flanagan peter fonda jared moshé ambush alcoholic frontier justice political expediency a decent man scapegoats  en
586707,Life Like,thriller sci-fi drew van acker addison timlin james d'arcy steven strait mark famiglietti josh janowicz android man woman relationship relation thriller robot threesome lgbt humanity gay  en
359228,Ghost House,horror thriller mystery scout taylor compton james landry hébert mark boone junior michael s. new rich ragsdale haunted house spirit possesion vengeful spirit witch doctor  en
426814,The Domestics,thriller horror kate bosworth tyler hoechlin sonoya mizuno lance reddick kaden washington lewis mike p. nelson husband wife relationship post apocalyptic future gang cannibal survive  en
464331,Undercover Grandpa,family comedy james caan jessica walter louis gossett jr. kenneth welsh paul sorvino erik canuel kiss crush apple  en
413992,Sweet Virginia,drama thriller jon bernthal christopher abbott imogen poots rosemarie dewitt odessa young jamie m. dagg adultery robbery small town motel widow murder rifle money love affair death hired killer neo noir rodeo performer bar  en
426563,Holmes & Watson,mystery adventure comedy crime will ferrell john c. reilly rebecca hall rob brydon kelly macdonald etan cohen england judge titanic albert einstein clue pipe smoking victorian era sherlock holmes  en
430682,Gun Shy,action adventure comedy crime thriller antonio banderas olga kurylenko mark valley martin dingle wall ben cura simon west unknown  en
430474,Deep,animation family adventure justin felbinger jess harnell phil lamarr dwight schultz stephen hughes julio soto gurpide new york city fish octopus eel titanic arctic polar circle region kraken shrimp  en
467916,Allure,thriller drama romance evan rachel wood julia sarah stone denis o'hare maxim roy joe cobden carlos sanchezjason sanchez unknown  en
532671,The Prodigy,horror thriller taylor schilling jackson robert scott colm feore brittany allen peter mooney nicholas mccarthy pennsylvania usa halloween reincarnation supernatural based on true story basement serial killer doctor car accident parent metronome soul transference maggots skeleton costume regression therapy  en
417643,In Darkness,thriller mystery natalie dormer emily ratajkowski ed skrein joely richardson james cosmo anthony byrne london england suicide musician childhood trauma police murder blind criminal underworld blindness  en
543583,Cinderella and the Secret Prince,animation adventure family fantasy cassandra lee morris stephen mendel r. martin klein stephanie sanditz terrence stone lynne southerland mouse fairy prince princess evil witch turned into animal  en
438426,Maya Dardel,drama lena olin nathan keyes alexander koch chris voss jordan gavaris magdalena zyzakzachary cotler suicide poet  en
548064,You Might Be the Killer,horror comedy mystery fran kranz alyson hannigan brittany s. hall jenna harvey bryan price brett simmons unknown  en
347984,6 Days,action drama history thriller jamie bell abbie cornish mark strong martin shaw emun elliott toa fraser london england england based on true story iran hostage situation hostage negotiator 1980s elite squad england history  en
302349,Iron Sky: The Coming Race,action comedy fantasy sci-fi adventure lara rossi vladimir burlakov kit dale julia dietze stephanie paul timo vuorensola moon nazi post apocalyptic future sequel alien dinosaur death of mother adam and eve adolf hitler  en
467956,The Professor,comedy drama johnny depp rosemarie dewitt odessa young danny huston zoey deutch wayne roberts terminal illness drugs drinking madness college professor  en
502406,St. Agatha,horror thriller sabrina kern carolyn hennesy courtney halverson seth michaels trin miller darren lynn bousman nun georgia convent (nunnery) dark secret 1950s odd  en
527385,After the Wedding,drama julianne moore michelle williams billy crudup abby quinn alex esola bart freundlich new york city charity orphanage remake wedding india millionaire invitation mother daughter reunion benefactor  en
364733,Blind,drama romance alec baldwin demi moore steven prescod eden epstein dylan mcdermott michael mailer unknown  en
498743,Never Grow Old,western emile hirsch john cusack déborah françois danny webb tim ahern ivan kavanagh husband wife relationship oregon usa undertaker preacher frontier town outlaw gang irish immigrant 19th century religious community california trail greedy man  en
486753,Not Cinderella's Type,romance paris warner tim flynn tanner gillman jj neward scott christopher brian brough based on novel or book cinderella  en
323368,Hangman,mystery crime thriller al pacino karl urban brittany snow sarah shahi joe anderson johnny martin unknown  en
399725,Ideal Home,comedy drama paul rudd steve coogan jack gore alison pill jake mcdorman andrew fleming lifestyle family grandson lgbt bickering extravagant gay lgbt interest  en
446021,Bad Times at the El Royale,thriller drama mystery crime jeff bridges cynthia erivo dakota johnson jon hamm lewis pullman drew goddard post traumatic stress disorder hippie casino audio tape motel vietnam war jukebox richard nixon concierge payphone storm vacuum cleaner slot machine ruse motel room neo noir 1960s lake tahoe  en
411741,Ingrid Goes West,comedy drama aubrey plaza elizabeth olsen o'shea jackson jr. wyatt russell billy magnussen matt spicer california suicide attempt obsession based on comic obsessed fan mental illness social media personality disorder hashtag dependent personality disorder joshua tree  en
473920,S.M.A.R.T. Chase,action comedy adventure crime thriller orlando bloom leo wu simon yam hannah quinlivan lynn hung charles martin unknown  en
463906,The Saint,action adventure crime adam rayner eliza dushku ian ogilvy james remar roger moore ernie barbarash the saint  en
507143,Candy Jar,comedy sami gayle jacob latimore christina hendricks uzo aduba helen hunt ben shelton high school rivalry interracial romance teenage romance debate team  en
454293,Night School,comedy kevin hart tiffany haddish rob riggle romany malco taran killam malcolm d. lee exam baseball bat dyslexia car crash prom teacher learning disability night school high school drop out boxing ring  en
501630,Summer '03,comedy joey king jack kilmer andrea savage paul scheer erin darke becca gleason family secrets family relationships teenage girl  en
441728,Hampstead,comedy romance diane keaton brendan gleeson james norton lesley manville jason watkins joel hopkins london england snob wilderness widow friendship trial britain widower senior citizen eviction greedy developer land developer  en
456086,Support the Girls,drama comedy regina hall haley lu richardson james le gros shayna mchayle dylan gelula andrew bujalski manager texas job interview female friendship family business  working class sports bar break in car wash husband wife estrangement employer employee relationship fundraising  en
585839,The Protector,romance emma rigby diarmaid murtagh unknown unknown unknown tosca musk based on novel or book bodyguard  en
429238,Coin Heist,family crime alex saxon alexis g. zall sasha pieterse jay walker michael cyril creighton emily hagins robbery based on novel or book heist based on young adult novel  en
446131,Madame,drama comedy toni collette 하비 카이텔 rossy de palma michael smiley tom hughes amanda sthers unknown  en
438435,M.F.A.,thriller leah mckendrick francesca eastwood clifton collins jr. peter vack david sullivan natalia leite rape trauma vigilante campus art student revenge rape and revenge  en
455546,A Mermaid's Tale,family jerry o'connell barry bostwick caitlin carmichael nancy stafford ronnie gene blevins dustin rikert mermaid friendship meerjungfrau  en
505948,I Am Mother,sci-fi thriller clara rugaard rose byrne hilary swank luke hawker tahlia sturzaker grant sputore artificial intelligence bunker post apocalyptic future robot human extinction  en
474051,Calibre,thriller drama jack lowden martin mccann tony curran kate bracken cal macaninch matt palmer hotel paranoia village friendship drug use drinking hunting accident scottish highlands  en
520679,Her Smell,drama music elisabeth moss cara delevingne dan stevens agyness deyn gayle rankin alex ross perry drug abuse punk rock recording studio concert addiction backstage rock band sobriety mother daughter relationship self destructiveness  en
510298,Seberg,thriller drama kristen stewart jack o'connell anthony mackie margaret qualley zazie beetz benedict andrews infidelity fbi civil rights based on true story interracial relationship los angeles california surveillance 1960s  en
475220,In Fabric,horror fantasy comedy mystery marianne jean baptiste sidse babett knudsen julian barratt richard bremmer peter strickland unknown  en
587808,Backdraft 2,action crime drama joe anderson alisha bailey jessamine bliss bell william baldwin gonzalo lópez-gallego chicago illinois sequel arson firefighter  en
392982,Marshall,drama chadwick boseman josh gad kate hudson sterling k. brown james cromwell reginald hudlin court interracial relationship lawyer 1940s courtroom drama  en
507256,Whitney,music documentary whitney houston bobby brown cissy houston clive davis l.a. reid kevin macdonald biography celebrity singer fame  en
450487,Fast Color,thriller sci-fi gugu mbatha raw saniyya sidney lorraine toussaint david strathairn julia hart woman director  en
417812,Wildlife,drama jake gyllenhaal carey mulligan ed oxenbould zoe colletti bill camp paul dano fire montana based on novel or book bus infidelity golf teenage boy 1960s wildfire  en
513324,Higher Power,sci-fi action thriller jordan danger ron eldard colm feore austin stowell jade tailor matthew charles santoro scientist test subject  en
458344,"Juliet, Naked",comedy drama romance rose byrne ethan hawke chris o'dowd azhy robertson lily brazier jesse peretz london england england museum e mail relationship problems website obsessed fan english countryside folk singer high school teacher singer songwriter boyfriend girlfriend relationship correspondence lecturer long term relationship rockstar dysfunctional relationship seaside village sister sister relationship children  en
448447,In a Relationship,drama comedy romance emma roberts michael angarano dree hemingway patrick gibson melora walters sam boyd relationship couple  en
411405,Small Crimes,drama comedy thriller crime nikolaj coster waldau robert forster jacki weaver molly parker e.l. katz based on novel or book release from prison ex cop dark comedy redemption disgraced delightful  en
524348,The Report,thriller drama adam driver annette bening jon hamm sarah goldberg michael c. hall scott z. burns washington dc usa cia senate investigation biography based on true story torture 9/11 waterboarding al qaeda political thriller post 9/11 non linear  en
520900,The Personal History of David Copperfield,comedy dev patel peter capaldi ben whishaw tilda swinton gwendoline christie armando iannucci london england based on novel or book orphan 19th century dover  en
551332,The Two Popes,drama comedy history jonathan pryce anthony hopkins juan minujín luis gnecco cristina banegas fernando meirelles vatican pope based on true story catholic catholicism cardinal conclave papal conclave sistine chapel two hander  en
590153,Nowhere to Be Found,drama thriller tv movie kate drummond rya kihlstedt nell verlaque al mukaddam joelle farrow thomas michael sheriff small town high school coach high school sports based on true story hazing search basketball team missing daughter basketball coach vice principal  en
523172,Late Night,comedy drama emma thompson mindy kaling max casella hugh dancy john lithgow nisha ganatra talk show woman director late night show 深夜秀  en
435129,The Breadwinner,animation war drama saara chaudry soma bhatia laara sadiq shaista latif ali badshah nora twomey based on novel or book arranged marriage imprisonment afghanistan father cartoon taliban poverty family disguise gender culture religious intolerance breadwinner father daughter relationship  en
388202,Arsenal,thriller crime nicolas cage christopher rob bowen adrian grenier john cusack lydia hull steven c. miller sibling relationship kidnapping mobster  en
525946,Troop Zero,comedy drama family mckenna grace viola davis jim gaffigan allison janney charlie shotwell bertbertie unknown  en
555850,The Holiday Calendar,romance comedy family kat graham quincy brown ethan peck ron cephas jones genelle williams bradley walsh holiday photographer charity romance friends in love christmas christmas calendar travel blog  en
414425,Mudbound,drama carey mulligan jason clarke jason mitchell mary j. blige garrett hedlund dee rees post traumatic stress disorder ku klux klan mississippi river based on novel or book war veteran world war ii air force farm alcoholism racism lynching post war post world war ii sharecropper military veteran  en
426249,Lords of Chaos,drama music horror thriller rory culkin emory cohen jack kilmer sky ferreira valter skarsgård jonas åkerlund suicide based on novel or book norway nihilism heavy metal biography based on true story self mutilation oslo norway black metal inspired by true story semi biographical norwegian  en
414453,Columbus,drama john cho haley lu richardson michelle forbes rory culkin parker posey kogonada library coma small town indiana usa heart attack hospital architecture east asian lead intercultural relationship american midwest korean american addiction recovery father son relationship mother daughter relationship korean asian american  en
476764,The Front Runner,drama history hugh jackman vera farmiga j.k. simmons mark o'brien molly ephraim jason reitman colorado senator scandal biography politics politician based on true story love affair presidential campaign 1980s  en
515724,Semper Fi,drama action jai courtney nat wolff finn wittrock arturo castro beau knapp henry alex rubin unknown  en
428493,God's Own Country,romance drama josh o'connor gemma jones alec secăreanu ian hart harry lister smith francis lee isolation sheep yorkshire loneliness rural area farm life english countryside migrant farmworker farmer british pub stroke responsibility migrant worker romanian animal agriculture gay love gay theme gay lgbt interest  en
433419,The Hollow Child,horror jessica mcleod hannah cheramy john emmet tracy jana mitsoula genevieve buechner jeremy lutter supernatural woods impostor foster sister teem foster child new family  en
438259,Journey's End,war drama asa butterfield sam claflin paul bettany tom sturridge toby jones saul dibb france world war i british army army alcoholism gay interest alcoholic trenches 1910s gay subtext  en
436459,Almost Friends,drama comedy freddie highmore odeya rush christopher meloni haley joel osment jake abel jake goldberger romance  en
610643,#AnneFrank. Parallel Stories,documentary drama history helen mirren anne frank martina gatti arianna szorenyi unknown sabina fedelianna migotto anne frank  en
570488,Saving Flora,adventure drama family jenna ortega martin martinez david arquette leonor varela galen howard mark drury taylor circus elephant  en
539651,Don't Let Go,sci-fi thriller mystery crime david oyelowo storm reid mykelti williamson alfred molina brian tyree henry jacob aaron estes unknown  en
450322,The Man Who Invented Christmas,drama history comedy family dan stevens christopher plummer jonathan pryce justin edwards morfydd clark bharat nalluri london england based on novel or book husband wife relationship disabled child victorian england debt literary agent poverty child labor novelist publisher housemaid christmas 19th century self publishing slum dwellers father son relationship novel writing  en
616584,K-12,music horror fantasy melanie martinez elita harkov megan gage maggie budzyna adrian jurics melanie martinez feminism female friendship cult boarding school feminist brainwashing gothic horror school play schoolgirl dark heroine woman director evil nurse video album childlike visual album  en
560014,The Black String,horror thriller mystery frankie muniz ravi patel jackie moore alexander ward cullen douglas brian hanson unknown  en
376658,Love Beats Rhymes,music drama azealia banks common jill scott lorraine toussaint hana mae lee rza poetry hip hop artist musician aspiration  en
492449,Killerman,action thriller liam hemsworth diane guerrero emory cohen suraj sharma julia vasi malik bader unknown  en
593691,Homecoming: A Film by Beyoncé,documentary music beyoncé jay z kelly rowland solange beyoncé dance performance singer singing stage performance coachella  en
431261,American Wrestler: The Wizard,drama george kosturos jon voight william fichtner lia marie johnson kevin g. schmidt alex ranarivelo wrestling hostility sports based on true story wrestler wrestling coach iran teenage boy ostracism 1980s wrestling team  en
354861,Father Figures,comedy owen wilson ed helms j.k. simmons katt williams terry bradshaw lawrence sher unknown  en
426257,Roxanne Roxanne,drama chanté adams mahershala ali nia long elvis nolasco shenell edmonds michael larnell unknown  en
588787,Ordinary Love,drama romance liam neeson lesley manville david wilmot amit shah lalor roddy lisa barros d'saglenn leyburn cancer  en
394537,The Pirates of Somalia,drama evan peters barkhad abdi melanie griffith al pacino edward gelbinovich bryan buckley journalist somalia biography pirate  en
517909,The Laundromat,drama crime comedy meryl streep gary oldman antonio banderas jeffrey wright melissa rauch steven soderbergh politics political thriller  en
472715,The Last Man,sci-fi action drama thriller hayden christensen harvey keitel marco leonardi justin kelly liz solari rodrigo h. vila post traumatic stress disorder cult end of the world gang apocalypse crying storm revolver messiah contemplating suicide  en
421471,Flower,comedy drama zoey deutch kathryn hahn tim heidecker adam scott joey morgan max winkler high school stepbrother single mother firecracker san fernando valley sexually aggressive woman mentally unstable rebellious  en
418667,Dear Dictator,comedy michael caine odeya rush katie holmes seth green jason biggs lisa addariojoe syracuse dictator revolution caribbean sea teen rebel  en
